Unnamed: 0,ID,Innings,Venue,batsman1,batsman2,batsman3,batsman4,batsman5,batsman6,bowler1,bowler2,bowler3,bowler4,bowler5,tot_runs_x,batsman1_strike_rate,batsman1_batting_avg,batsman2_strike_rate,batsman2_batting_avg,batsman3_strike_rate,batsman3_batting_avg,batsman4_strike_rate,batsman4_batting_avg,batsman5_strike_rate,batsman5_batting_avg,batsman6_strike_rate,batsman6_batting_avg,bowler1_economy,bowler1_bowling_avg,bowler2_economy,bowler2_bowling_avg,bowler3_economy,bowler3_bowling_avg,bowler4_economy,bowler4_bowling_avg,bowler5_economy,bowler5_bowling_avg,tot_runs_y
177,1254103,2,Dubai International Cricket Stadium,KS Bharat,D Padikkal,V Kohli,,,,CH Morris,C Sakariya,Kartik Tyagi,Mustafizur Rahman,,54,104.375,32.5,101.5529136002946,33.21052631578947,101.37329644052625,37.45614035087719,0.0,0.0,0.0,0.0,0.0,0.0,7.964601769911504,40.90909090909091,6.857142857142857,38.4,10.238095238095235,53.75,6.824561403508772,43.22222222222222,0.0,0.0,45.25
178,1254102,1,Dubai International Cricket Stadium,Shubman Gill,VR Iyer,RA Tripathi,,,,Arshdeep Singh,NT Ellis,Mohammed Shami,FA Allen,,48,110.46081606291246,40.09090909090909,106.17361181989664,30.818181818181817,121.82450138036552,33.869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,8.280701754385966,31.466666666666665,7.0,35.0,7.651933701657459,47.75862068965517,10.666666666666666,32.0,0.0,0.0,45.25
179,1254102,2,Dubai International Cricket Stadium,MA Agarwal,KL Rahul,,,,,CV Varun,TG Southee,SP Narine,Shivam Mavi,,46,103.50092539419524,24.163265306122447,112.9144170865236,57.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.225806451612903,37.333333333333336,7.96078431372549,47.76470588235294,6.692857142857143,39.04166666666666,8.42,46.77777777777778,0.0,0.0,45.25
180,1254101,1,Dubai International Cricket Stadium,PP Shaw,S Dhawan,,,,,Mohammed Siraj,GJ Maxwell,GHS Garton,,,55,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.808080808080808,41.523809523809526,9.0,45.0,10.8,108.0,0.0,0.0,0.0,0.0,45.25
181,1254101,2,Dubai International Cricket Stadium,KS Bharat,AB de Villiers,D Padikkal,V Kohli,,,AR Patel,K Rabada,A Nortje,Avesh Khan,,29,104.375,32.5,105.2500627348122,33.68181818181818,101.5529136002946,33.21052631578947,101.37329644052625,37.45614035087719,0.0,0.0,0.0,0.0,7.486111111111111,41.46153846153846,8.195876288659793,31.8,7.882352941176471,26.8,8.275862068965518,30.0,0.0,0.0,45.25
182,1254100,1,Dubai International Cricket Stadium,YBK Jaiswal,E Lewis,SV Samson,,,,JO Holder,Sandeep Sharma,B Kumar,S Kaul,,49,115.0545237057554,30.5,120.01816697390863,32.30769230769231,105.5171190834352,30.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,8.943396226415095,52.66666666666666,6.986899563318778,29.62962962962963,6.171821305841925,32.654545454545456,9.155172413793103,44.25,0.0,0.0,45.25
183,1254100,2,Dubai International Cricket Stadium,KS Williamson,WP Saha,JJ Roy,,,,CH Morris,JD Unadkat,Mustafizur Rahman,MK Lomror,,63,95.4677731777835,35.92307692307692,113.21910425644934,27.77142857142857,101.73692592810238,22.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,7.964601769911504,40.90909090909091,7.598290598290598,38.65217391304348,6.824561403508772,43.22222222222222,5.5,11.0,0.0,0.0,45.25
194,1254094,1,Dubai International Cricket Stadium,RV Uthappa,MM Ali,RD Gaikwad,F du Plessis,,,Arshdeep Singh,Harpreet Brar,Mohammed Shami,,,30,110.56833854761078,33.95,83.59589314194577,26.857142857142858,93.97268274792168,34.8,112.06102799701122,43.52941176470589,0.0,0.0,0.0,0.0,8.280701754385966,31.466666666666665,10.428571428571429,73.0,7.651933701657459,47.75862068965517,0.0,0.0,0.0,0.0,45.25
195,1254094,2,Dubai International Cricket Stadium,MA Agarwal,SN Khan,M Shahrukh Khan,KL Rahul,,,JR Hazlewood,DL Chahar,SN Thakur,,,51,103.50092539419524,24.163265306122447,130.08658008658008,25.0,71.42857142857143,15.0,112.9144170865236,57.142857142857146,0.0,0.0,0.0,0.0,7.452830188679245,32.916666666666664,7.807017543859649,31.046511627906977,8.724137931034482,36.142857142857146,0.0,0.0,0.0,0.0,45.25
268,1237181,1,Dubai International Cricket Stadium,MP Stoinis,SS Iyer,AM Rahane,S Dhawan,RR Pant,,JJ Bumrah,TA Boult,J Yadav,NM Coulter-Nile,,41,68.41575091575092,25.5,104.44867055360102,34.48,96.78070320910912,32.523809523809526,108.27256295114648,38.036144578313255,105.8238591119026,52.0,0.0,0.0,6.858064516129033,34.29032258064516,7.2988505747126435,31.75,7.56,63.0,7.35,29.4,0.0,0.0,45.25
269,1237181,2,Dubai International Cricket Stadium,Q de Kock,RG Sharma,SA Yadav,,,,AR Patel,MP Stoinis,R Ashwin,K Rabada,A Nortje,61,114.36517255005649,37.13636363636363,96.96599230179808,30.25925925925926,116.45302314181808,51.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0,7.486111111111111,41.46153846153846,9.5,28.5,6.721590909090909,25.717391304347824,8.195876288659793,31.8,7.882352941176471,26.8,45.25
274,1237177,1,Dubai International Cricket Stadium,Q de Kock,RG Sharma,SA Yadav,,,,AR Patel,DR Sams,R Ashwin,K Rabada,A Nortje,63,114.36517255005649,37.13636363636363,96.96599230179808,30.25925925925926,116.45302314181808,51.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0,7.486111111111111,41.46153846153846,7.133333333333334,26.75,6.721590909090909,25.717391304347824,8.195876288659793,31.8,7.882352941176471,26.8,45.25
275,1237177,2,Dubai International Cricket Stadium,MP Stoinis,SS Iyer,AM Rahane,PP Shaw,S Dhawan,RR Pant,JJ Bumrah,TA Boult,KH Pandya,NM Coulter-Nile,,32,68.41575091575092,25.5,104.44867055360102,34.48,96.78070320910912,32.523809523809526,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,105.8238591119026,52.0,6.858064516129033,34.29032258064516,7.2988505747126435,31.75,7.524590163934426,35.30769230769231,7.35,29.4,0.0,0.0,45.25
276,1216547,1,Dubai International Cricket Stadium,D Padikkal,AJ Finch,,,,,JJ Bumrah,RD Chahar,TA Boult,JL Pattinson,,59,101.5529136002946,33.21052631578947,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.858064516129033,34.29032258064516,7.818181818181818,28.666666666666668,7.2988505747126435,31.75,8.764705882352942,37.25,0.0,0.0,45.25
277,1216547,2,Dubai International Cricket Stadium,Q de Kock,RG Sharma,Ishan Kishan,SA Yadav,,,Washington Sundar,I Udana,Navdeep Saini,,,35,114.36517255005649,37.13636363636363,96.96599230179808,30.25925925925926,97.1470798503979,56.583333333333336,116.45302314181808,51.92857142857143,0.0,0.0,0.0,0.0,7.43859649122807,35.333333333333336,11.555555555555555,52.0,8.434782608695652,48.5,0.0,0.0,0.0,0.0,45.25
278,1216546,1,Dubai International Cricket Stadium,PP Shaw,S Dhawan,SS Iyer,,,,Arshdeep Singh,GJ Maxwell,Mohammed Shami,JDS Neesham,,53,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,104.44867055360102,34.48,0.0,0.0,0.0,0.0,0.0,0.0,8.280701754385966,31.466666666666665,9.0,45.0,7.651933701657459,47.75862068965517,11.166666666666666,67.0,0.0,0.0,45.25
279,1216546,2,Dubai International Cricket Stadium,N Pooran,MA Agarwal,GJ Maxwell,KL Rahul,CH Gayle,,AR Patel,DR Sams,R Ashwin,TU Deshpande,K Rabada,57,74.60317460317461,6.8,103.50092539419524,24.163265306122447,117.27073375144344,23.33333333333333,112.9144170865236,57.142857142857146,119.72889157772649,37.0,0.0,0.0,7.486111111111111,41.46153846153846,7.133333333333334,26.75,6.721590909090909,25.717391304347824,9.636363636363637,106.0,8.195876288659793,31.8,45.25
282,1216544,1,Dubai International Cricket Stadium,V Kohli,D Padikkal,AJ Finch,,,,Monu Kumar,SM Curran,DL Chahar,MJ Santner,,46,101.37329644052625,37.45614035087719,101.5529136002946,33.21052631578947,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.962962962962963,53.75,7.807017543859649,31.046511627906977,8.461538461538462,55.0,0.0,0.0,45.25
283,1216544,2,Dubai International Cricket Stadium,RD Gaikwad,F du Plessis,,,,,CH Morris,Washington Sundar,Mohammed Siraj,YS Chahal,,48,93.97268274792168,34.8,112.06102799701122,43.52941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964601769911504,40.90909090909091,7.43859649122807,35.333333333333336,8.808080808080808,41.523809523809526,8.03076923076923,32.625,0.0,0.0,45.25
284,1216543,1,Dubai International Cricket Stadium,PP Shaw,S Dhawan,SS Iyer,AM Rahane,,,JD Unadkat,Kartik Tyagi,BA Stokes,JC Archer,,47,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,104.44867055360102,34.48,96.78070320910912,32.523809523809526,0.0,0.0,0.0,0.0,7.598290598290598,38.65217391304348,10.238095238095235,53.75,9.066666666666666,34.0,5.473684210526316,18.352941176470587,0.0,0.0,45.25
285,1216543,2,Dubai International Cricket Stadium,SV Samson,JC Buttler,BA Stokes,SPD Smith,,,R Ashwin,TU Deshpande,K Rabada,A Nortje,,50,105.5171190834352,30.27272727272728,125.41178130297332,49.2,110.62895437895438,29.875,108.7560746414626,42.5,0.0,0.0,0.0,0.0,6.721590909090909,25.717391304347824,9.636363636363637,106.0,8.195876288659793,31.8,7.882352941176471,26.8,0.0,0.0,45.25
286,1216542,1,Dubai International Cricket Stadium,DA Warner,JM Bairstow,,,,,Mujeeb Ur Rahman,Mohammed Shami,SS Cottrell,,,58,113.20491191289184,45.21875,127.58245210860524,49.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.260869565217392,33.4,7.651933701657459,47.75862068965517,7.714285714285714,27.0,0.0,0.0,0.0,0.0,45.25
287,1216542,2,Dubai International Cricket Stadium,MA Agarwal,N Pooran,P Simran Singh,KL Rahul,,,KK Ahmed,T Natarajan,Sandeep Sharma,,,45,103.50092539419524,24.163265306122447,74.60317460317461,6.8,109.9431818181818,11.0,112.9144170865236,57.142857142857146,0.0,0.0,0.0,0.0,8.203125,32.8125,8.121212121212121,29.77777777777778,6.986899563318778,29.62962962962963,0.0,0.0,0.0,0.0,45.25
292,1216539,1,Dubai International Cricket Stadium,PP Shaw,S Dhawan,,,,,SM Curran,DL Chahar,JR Hazlewood,,,36,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962962962962963,53.75,7.807017543859649,31.046511627906977,7.452830188679245,32.916666666666664,0.0,0.0,0.0,0.0,45.25
293,1216539,2,Dubai International Cricket Stadium,M Vijay,F du Plessis,SR Watson,,,,AR Patel,K Rabada,A Nortje,Avesh Khan,,34,101.00588444198652,32.791666666666664,112.06102799701122,43.52941176470589,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,0.0,0.0,7.486111111111111,41.46153846153846,8.195876288659793,31.8,7.882352941176471,26.8,8.275862068965518,30.0,0.0,0.0,45.25
298,1216536,1,Dubai International Cricket Stadium,Shubman Gill,N Rana,,,,,SM Curran,DL Chahar,MJ Santner,L Ngidi,,48,110.46081606291246,40.09090909090909,98.63062767108045,38.785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962962962962963,53.75,7.807017543859649,31.046511627906977,8.461538461538462,55.0,7.363636363636363,23.142857142857142,0.0,0.0,45.25
299,1216536,2,Dubai International Cricket Stadium,RD Gaikwad,SR Watson,,,,,LH Ferguson,KL Nagarkoti,SP Narine,PJ Cummins,CV Varun,44,93.97268274792168,34.8,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.055555555555555,19.33333333333333,9.0,45.0,6.692857142857143,39.04166666666666,8.305555555555555,37.375,7.225806451612903,37.333333333333336,45.25
300,1216535,1,Dubai International Cricket Stadium,PP Shaw,S Dhawan,SS Iyer,RR Pant,,,TA Boult,J Yadav,KH Pandya,,,22,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,104.44867055360102,34.48,105.8238591119026,52.0,0.0,0.0,0.0,0.0,7.2988505747126435,31.75,7.56,63.0,7.524590163934426,35.30769230769231,0.0,0.0,0.0,0.0,45.25
301,1216535,2,Dubai International Cricket Stadium,Q de Kock,Ishan Kishan,,,,,R Ashwin,MP Stoinis,K Rabada,A Nortje,,38,114.36517255005649,37.13636363636363,97.1470798503979,56.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.721590909090909,25.717391304347824,9.5,28.5,8.195876288659793,31.8,7.882352941176471,26.8,0.0,0.0,45.25
302,1216534,1,Dubai International Cricket Stadium,D Padikkal,AJ Finch,,,,,B Kumar,V Shankar,T Natarajan,Sandeep Sharma,MR Marsh,53,101.5529136002946,33.21052631578947,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171821305841925,32.654545454545456,7.0,14.0,8.121212121212121,29.77777777777778,6.986899563318778,29.62962962962963,8.928571428571429,31.25,45.25
303,1216534,2,Dubai International Cricket Stadium,MK Pandey,DA Warner,JM Bairstow,,,,DW Steyn,UT Yadav,Navdeep Saini,,,48,97.6621939271184,36.53333333333333,113.20491191289184,45.21875,127.58245210860524,49.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,6.502645502645502,36.14705882352941,7.829383886255924,31.16981132075472,8.434782608695652,48.5,0.0,0.0,0.0,0.0,45.25
310,1216530,1,Dubai International Cricket Stadium,Shubman Gill,RA Tripathi,N Rana,,,,S Gopal,VR Aaron,BA Stokes,JC Archer,,55,110.46081606291246,40.09090909090909,121.82450138036552,33.869565217391305,98.63062767108045,38.785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.947368421052632,18.875,8.890625,40.642857142857146,9.066666666666666,34.0,5.473684210526316,18.352941176470587,0.0,0.0,45.25
311,1216530,2,Dubai International Cricket Stadium,R Parag,JC Buttler,BA Stokes,RV Uthappa,SV Samson,R Tewatia,CV Varun,Shivam Mavi,PJ Cummins,,,41,0.0,0.0,125.41178130297332,49.2,110.62895437895438,29.875,110.56833854761078,33.95,105.5171190834352,30.27272727272728,91.66666666666666,6.0,7.225806451612903,37.333333333333336,8.42,46.77777777777778,8.305555555555555,37.375,0.0,0.0,0.0,0.0,45.25
314,1216528,1,Dubai International Cricket Stadium,AT Rayudu,SM Curran,F du Plessis,SR Watson,,,KK Ahmed,Sandeep Sharma,S Nadeem,,,44,86.67248748801266,33.78260869565217,98.18181818181816,22.666666666666668,112.06102799701122,43.52941176470589,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,8.203125,32.8125,6.986899563318778,29.62962962962963,8.28,51.75,0.0,0.0,0.0,0.0,45.25
315,1216528,2,Dubai International Cricket Stadium,MK Pandey,DA Warner,KS Williamson,JM Bairstow,,,SM Curran,DL Chahar,,,,40,97.6621939271184,36.53333333333333,113.20491191289184,45.21875,95.4677731777835,35.92307692307692,127.58245210860524,49.642857142857146,0.0,0.0,0.0,0.0,7.962962962962963,53.75,7.807017543859649,31.046511627906977,0.0,0.0,0.0,0.0,0.0,0.0,45.25
320,1216525,1,Dubai International Cricket Stadium,V Kohli,D Padikkal,AJ Finch,,,,SM Curran,DL Chahar,SN Thakur,,,36,101.37329644052625,37.45614035087719,101.5529136002946,33.21052631578947,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,0.0,0.0,7.962962962962963,53.75,7.807017543859649,31.046511627906977,8.724137931034482,36.142857142857146,0.0,0.0,0.0,0.0,45.25
321,1216525,2,Dubai International Cricket Stadium,AT Rayudu,N Jagadeesan,F du Plessis,SR Watson,,,CH Morris,Washington Sundar,I Udana,Navdeep Saini,,26,86.67248748801266,33.78260869565217,25.0,1.0,112.06102799701122,43.52941176470589,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,7.964601769911504,40.90909090909091,7.43859649122807,35.333333333333336,11.555555555555555,52.0,8.434782608695652,48.5,0.0,0.0,45.25
322,1216524,1,Dubai International Cricket Stadium,DA Warner,WP Saha,,,,,R Ashwin,K Rabada,AR Patel,A Nortje,,77,113.20491191289184,45.21875,113.21910425644934,27.77142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.721590909090909,25.717391304347824,8.195876288659793,31.8,7.486111111111111,41.46153846153846,7.882352941176471,26.8,0.0,0.0,45.25
323,1216524,2,Dubai International Cricket Stadium,S Dhawan,SO Hetmyer,MP Stoinis,AM Rahane,,,Sandeep Sharma,JO Holder,S Nadeem,,,54,108.27256295114648,38.036144578313255,99.4264507422402,26.5,68.41575091575092,25.5,96.78070320910912,32.523809523809526,0.0,0.0,0.0,0.0,6.986899563318778,29.62962962962963,8.943396226415095,52.66666666666666,8.28,51.75,0.0,0.0,0.0,0.0,45.25
326,1216522,1,Dubai International Cricket Stadium,RV Uthappa,SV Samson,BA Stokes,,,,CH Morris,Washington Sundar,I Udana,Navdeep Saini,,52,110.56833854761078,33.95,105.5171190834352,30.27272727272728,110.62895437895438,29.875,0.0,0.0,0.0,0.0,0.0,0.0,7.964601769911504,40.90909090909091,7.43859649122807,35.333333333333336,11.555555555555555,52.0,8.434782608695652,48.5,0.0,0.0,45.25
327,1216522,2,Dubai International Cricket Stadium,V Kohli,D Padikkal,AJ Finch,,,,S Gopal,JD Unadkat,Kartik Tyagi,JC Archer,,47,101.37329644052625,37.45614035087719,101.5529136002946,33.21052631578947,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,0.0,0.0,7.947368421052632,18.875,7.598290598290598,38.65217391304348,10.238095238095235,53.75,5.473684210526316,18.352941176470587,0.0,0.0,45.25
332,1216519,1,Dubai International Cricket Stadium,PP Shaw,S Dhawan,,,,,Washington Sundar,YS Chahal,I Udana,Navdeep Saini,,63,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43859649122807,35.333333333333336,8.03076923076923,32.625,11.555555555555555,52.0,8.434782608695652,48.5,0.0,0.0,45.25
333,1216519,2,Dubai International Cricket Stadium,AB de Villiers,V Kohli,D Padikkal,AJ Finch,,,AR Patel,HV Patel,R Ashwin,K Rabada,A Nortje,43,105.2500627348122,33.68181818181818,101.37329644052625,37.45614035087719,101.5529136002946,33.21052631578947,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,7.486111111111111,41.46153846153846,9.0,42.3,6.721590909090909,25.717391304347824,8.195876288659793,31.8,7.882352941176471,26.8,45.25
334,1216518,1,Dubai International Cricket Stadium,RV Uthappa,SV Samson,BA Stokes,,,,Sandeep Sharma,JO Holder,V Shankar,,,47,110.56833854761078,33.95,105.5171190834352,30.27272727272728,110.62895437895438,29.875,0.0,0.0,0.0,0.0,0.0,0.0,6.986899563318778,29.62962962962963,8.943396226415095,52.66666666666666,7.0,14.0,0.0,0.0,0.0,0.0,45.25
335,1216518,2,Dubai International Cricket Stadium,DA Warner,JM Bairstow,MK Pandey,V Shankar,,,AS Rajpoot,Kartik Tyagi,BA Stokes,JC Archer,,58,113.20491191289184,45.21875,127.58245210860524,49.642857142857146,97.6621939271184,36.53333333333333,58.1517897307371,11.25,0.0,0.0,0.0,0.0,9.311111111111112,46.55555555555556,10.238095238095235,53.75,9.066666666666666,34.0,5.473684210526316,18.352941176470587,0.0,0.0,45.25
336,1216517,1,Dubai International Cricket Stadium,RG Sharma,KH Pandya,Q de Kock,SA Yadav,Ishan Kishan,,Arshdeep Singh,GJ Maxwell,Mohammed Shami,,,43,96.96599230179808,30.25925925925926,160.69023569023568,21.5,114.36517255005649,37.13636363636363,116.45302314181808,51.92857142857143,97.1470798503979,56.583333333333336,0.0,0.0,8.280701754385966,31.466666666666665,9.0,45.0,7.651933701657459,47.75862068965517,0.0,0.0,0.0,0.0,45.25
337,1216517,2,Dubai International Cricket Stadium,MA Agarwal,KL Rahul,CH Gayle,,,,JJ Bumrah,TA Boult,KH Pandya,NM Coulter-Nile,,51,103.50092539419524,24.163265306122447,112.9144170865236,57.142857142857146,119.72889157772649,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6.858064516129033,34.29032258064516,7.2988505747126435,31.75,7.524590163934426,35.30769230769231,7.35,29.4,0.0,0.0,45.25
338,1216516,1,Dubai International Cricket Stadium,MK Pandey,DA Warner,JM Bairstow,,,,SM Curran,DL Chahar,SN Thakur,,,42,97.6621939271184,36.53333333333333,113.20491191289184,45.21875,127.58245210860524,49.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,7.962962962962963,53.75,7.807017543859649,31.046511627906977,8.724137931034482,36.142857142857146,0.0,0.0,0.0,0.0,45.25
339,1216516,2,Dubai International Cricket Stadium,AT Rayudu,KM Jadhav,F du Plessis,SR Watson,,,KK Ahmed,T Natarajan,B Kumar,,,36,86.67248748801266,33.78260869565217,67.002442002442,9.571428571428571,112.06102799701122,43.52941176470589,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,8.203125,32.8125,8.121212121212121,29.77777777777778,6.171821305841925,32.654545454545456,0.0,0.0,0.0,0.0,45.25
344,1216513,1,Dubai International Cricket Stadium,MA Agarwal,KL Rahul,,,,,SM Curran,DL Chahar,SN Thakur,,,46,103.50092539419524,24.163265306122447,112.9144170865236,57.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962962962962963,53.75,7.807017543859649,31.046511627906977,8.724137931034482,36.142857142857146,0.0,0.0,0.0,0.0,45.25
345,1216513,2,Dubai International Cricket Stadium,F du Plessis,SR Watson,,,,,Mohammed Shami,CJ Jordan,SS Cottrell,Harpreet Brar,,60,112.06102799701122,43.52941176470589,100.3576376295124,34.65853658536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.651933701657459,47.75862068965517,9.842105263157896,93.5,7.714285714285714,27.0,10.428571428571429,73.0,0.0,0.0,45.25
350,1216510,1,Dubai International Cricket Stadium,MA Agarwal,KL Rahul,,,,,DW Steyn,UT Yadav,Navdeep Saini,,,50,103.50092539419524,24.163265306122447,112.9144170865236,57.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502645502645502,36.14705882352941,7.829383886255924,31.16981132075472,8.434782608695652,48.5,0.0,0.0,0.0,0.0,45.25
351,1216510,2,Dubai International Cricket Stadium,D Padikkal,AJ Finch,AB de Villiers,JR Philippe,V Kohli,,Ravi Bishnoi,Mohammed Shami,SS Cottrell,,,40,101.5529136002946,33.21052631578947,96.90153423397004,23.973684210526315,105.2500627348122,33.68181818181818,70.14963880288957,25.5,101.37329644052625,37.45614035087719,0.0,0.0,8.23076923076923,53.5,7.651933701657459,47.75862068965517,7.714285714285714,27.0,0.0,0.0,0.0,0.0,45.25
356,1216507,1,Dubai International Cricket Stadium,MK Pandey,DA Warner,JM Bairstow,,,,S Gopal,JD Unadkat,Kartik Tyagi,JC Archer,,26,97.6621939271184,36.53333333333333,113.20491191289184,45.21875,127.58245210860524,49.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,7.947368421052632,18.875,7.598290598290598,38.65217391304348,10.238095238095235,53.75,5.473684210526316,18.352941176470587,0.0,0.0,45.25
357,1216507,2,Dubai International Cricket Stadium,JC Buttler,BA Stokes,RV Uthappa,SV Samson,SPD Smith,,KK Ahmed,T Natarajan,Sandeep Sharma,,,36,125.41178130297332,49.2,110.62895437895438,29.875,110.56833854761078,33.95,105.5171190834352,30.27272727272728,108.7560746414626,42.5,0.0,0.0,8.203125,32.8125,8.121212121212121,29.77777777777778,6.986899563318778,29.62962962962963,0.0,0.0,0.0,0.0,45.25
362,1216504,1,Dubai International Cricket Stadium,Shubman Gill,N Rana,SP Narine,,,,AS Rajpoot,JD Unadkat,TK Curran,JC Archer,,42,110.46081606291246,40.09090909090909,98.63062767108045,38.785714285714285,143.6289662063656,19.558823529411764,0.0,0.0,0.0,0.0,0.0,0.0,9.311111111111112,46.55555555555556,7.598290598290598,38.65217391304348,9.571428571428571,67.0,5.473684210526316,18.352941176470587,0.0,0.0,45.25
363,1216504,2,Dubai International Cricket Stadium,RV Uthappa,SV Samson,JC Buttler,SPD Smith,,,Shivam Mavi,SP Narine,PJ Cummins,,,39,110.56833854761078,33.95,105.5171190834352,30.27272727272728,125.41178130297332,49.2,108.7560746414626,42.5,0.0,0.0,0.0,0.0,8.42,46.77777777777778,6.692857142857143,39.04166666666666,8.305555555555555,37.375,0.0,0.0,0.0,0.0,45.25
374,1216498,1,Dubai International Cricket Stadium,Mandeep Singh,KL Rahul,CH Gayle,,,,KK Ahmed,Sandeep Sharma,JO Holder,,,47,90.27729786229116,20.966666666666665,112.9144170865236,57.142857142857146,119.72889157772649,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.203125,32.8125,6.986899563318778,29.62962962962963,8.943396226415095,52.66666666666666,0.0,0.0,0.0,0.0,45.25
375,1216498,2,Dubai International Cricket Stadium,DA Warner,JM Bairstow,,,,,Arshdeep Singh,M Ashwin,Mohammed Shami,,,52,113.20491191289184,45.21875,127.58245210860524,49.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280701754385966,31.466666666666665,9.333333333333334,70.0,7.651933701657459,47.75862068965517,0.0,0.0,0.0,0.0,45.25
384,1216493,1,Dubai International Cricket Stadium,SO Hetmyer,SS Iyer,PP Shaw,S Dhawan,RR Pant,,Mohammed Shami,SS Cottrell,CJ Jordan,,,23,99.4264507422402,26.5,104.44867055360102,34.48,123.27105957556392,29.71052631578948,108.27256295114648,38.036144578313255,105.8238591119026,52.0,0.0,0.0,7.651933701657459,47.75862068965517,7.714285714285714,27.0,9.842105263157896,93.5,0.0,0.0,0.0,0.0,45.25
385,1216493,2,Dubai International Cricket Stadium,N Pooran,KK Nair,MA Agarwal,GJ Maxwell,KL Rahul,,R Ashwin,MM Sharma,K Rabada,A Nortje,,35,74.60317460317461,6.8,110.19794811148196,28.0,103.50092539419524,24.163265306122447,117.27073375144344,23.33333333333333,112.9144170865236,57.142857142857146,0.0,0.0,6.721590909090909,25.717391304347824,8.0,30.4,8.195876288659793,31.8,7.882352941176471,26.8,0.0,0.0,45.25
1064,729317,1,Dubai International Cricket Stadium,S Dhawan,DA Warner,KL Rahul,AJ Finch,,,SL Malinga,PP Ojha,Z Khan,,,44,108.27256295114648,38.036144578313255,113.20491191289184,45.21875,112.9144170865236,57.142857142857146,96.90153423397004,23.973684210526315,0.0,0.0,0.0,0.0,6.54054054054054,32.7027027027027,8.1,54.0,6.875576036866359,28.150943396226417,0.0,0.0,0.0,0.0,45.25
1065,729317,2,Dubai International Cricket Stadium,AT Rayudu,RG Sharma,BR Dunk,CJ Anderson,KA Pollard,,DW Steyn,DJG Sammy,B Kumar,KV Sharma,,32,86.67248748801266,33.78260869565217,96.96599230179808,30.25925925925926,114.41798941798942,13.333333333333334,64.28170594837262,13.0,117.36596736596736,17.666666666666668,0.0,0.0,6.502645502645502,36.14705882352941,8.5,34.0,6.171821305841925,32.654545454545456,7.346153846153846,31.83333333333333,0.0,0.0,45.25
